Anno,Regione,Comune,Localita,Codice stazione,Bacino idrografico,Corpo idrico,Livello di contaminazione,Campioni,Misure,n misure positive,Sostanze cercate,Sostanze trovate,Pesticidi totali,x,y
2020,Lazio,Latina,,F2.14,Rio Martino,Canale Acque medie/Rio Martino 2,Non quantificabile,6,558,3,92,0,0.0366,1446556.7146452002,5075069.84549434
2020,Lazio,Contigliano,,F3.20,Salto-Turano,Fiume Turano 2,Non quantificabile,6,558,0,92,0,,1424279.9876634683,5223926.077599054
2020,Lazio,Tarquinia,,F5.14,Marta,Fiume Marta 3,Non quantificabile,10,1148,4,115,0,0.02,1303468.9443621377,5197449.386263578
2020,Abruzzo,Crognaleto,Senarica,R1304VM2,Vomano,CI_Vomano_2,Non quantificabile,1,52,0,46,0,,1503543.174494976,5243653.867347489
2020,Abruzzo,Isola del Gran Sasso d'Italia,A monte confluenza Torrente Mavone,R1304RU1,Vomano,CI_Ruzzo_1,Non quantificabile,1,52,0,46,0,,1520856.611612688,5236358.037125685
2020,Abruzzo,Valle Castellana,Bivio per Basto,I028CA1,Tronto,CI_Castellano1_00.I028.025.TR01.A,Non quantificabile,1,52,0,46,0,,1502769.6267834334,5273099.481416204
2020,Abruzzo,Tagliacozzo,S.Giacomo - bivio sfratati,N010IM6,Tevere,CI_Imele_1,Non quantificabile,3,156,0,46,0,,1479461.0244016368,5169343.546843922
2020,Abruzzo,Alba Adriatica,Alba Adriatica,R1301VB2TER,Vibrata,CI_Vibrata_2,Non quantificabile,3,156,0,46,0,,1549495.5884338173,5287040.220155002
2020,Abruzzo,Valle Castellana,Ponte Piano Maggiore,R1302SL1,Salinello,CI_Salinello_1,Non quantificabile,2,104,0,46,0,,1509115.4551781774,5271351.581003719
2020,Abruzzo,Cortino,Ponte Macchiatornella,R1303TD1,Tordino,CI_Tordino_1,Non quantificabile,1,52,0,46,0,,1498719.3931368424,5256013.844289651
2020,Campania,Maiori(SA),Foce,RM1,MINORI,MAIORI(REGINAMAIORI),Non quantificabile,4,325,1,73,0,0.01,1629799.4990235541,4960539.61382933
2020,Campania,Montoro(AV),Banzano-camposportivo,SOL1,SARNO,SOLOFRANA,Non quantificabile,5,326,1,73,0,0.02,1648249.146060356,4986504.232336721
2020,Campania,Morcone(BN),AvallecaveVenditti,TA1,VOLTURNO,TAMMARO,Non quantificabile,2,4,0,2,0,,1636150.8390566793,5064931.840735312
2020,Campania,SanMarzanosulSarno(SA),"PonteSP5,amontedellaconfluenzadell'AlveoComune",SR2BIS,SARNO,SARNO,Entro i limiti,11,895,18,73,1,0.25,1622303.6897641693,4979953.609001452
2020,Campania,Scafati(SA),"SanPietro,ViaFossodeiBagni",SR3,SARNO,SARNO,Superiore ai limiti,11,899,23,75,4,0.82,1618792.9287179,4976376.880528668
2020,Campania,Carinola(CE),LocalitàCiamprisco-PonteStradaProvinciale,SV1BIS,SAVONE,SAVONE,Non quantificabile,4,244,1,73,0,0.07,1561500.4661699256,5035560.307213278
2020,Campania,Apice(BN),StazionediApice,U5,VOLTURNO,UFITA,Superiore ai limiti,4,328,6,75,2,1.08,1661671.3726721508,5032716.388482823
2020,Campania,Alife(CE),PonteViaAlianiincrocioSSTelesina(uscitaAlvignano),V3BIS,VOLTURNO,VOLTURNO,Superiore ai limiti,4,166,4,75,1,0.24,1600875.3557144743,5050134.086856861
2020,Campania,Caivano(NA),PonteEpitaffio,R4,REGILAGNI,REGILAGNI,Superiore ai limiti,6,408,13,75,4,3.5,1593708.187050352,5011246.882785748
2020,Campania,VillaLiterno(CE),PonteBonito,R6,REGILAGNI,REGILAGNI,Superiore ai limiti,7,486,23,75,2,3.09,1567455.8231452547,5017268.668781911
2020,Campania,Castelvolturno(CE),PonteSS7quaterDomitiana,R8,REGILAGNI,REGILAGNI,Superiore ai limiti,7,566,26,75,4,1.407,1556053.5108971468,5011091.786061875
2020,Campania,Cellole(CE),PonteBaiaFelice,RD1,RIOD'AURIA,RIOD'AURIA,Superiore ai limiti,9,644,12,73,2,9.46,1541629.571284664,5036367.784333042
2020,Campania,CancelloedArnone(CE),PonteLaTronara(alconfineconVillaLiterno),AP1,REGILAGNI,VECCHIOOAPRAMO,Non quantificabile,4,324,8,73,0,0.34,1560116.9273852215,5014818.020354192
2020,Campania,Sarno(SA),Lavorate–AziendaagricolaZi'Peppe,ASM1,SARNO,ACQUADIS.MARINO,Non quantificabile,4,244,0,73,0,,1629836.1230685806,4980277.477962313
2020,Campania,RomagnanoalMonte(SA),RomagnanoScalo-ViaSantaMaria-SP145,PLA1,SELE,PLATANO,Non quantificabile,4,7,0,2,0,,1720094.188927116,4955248.020059542
2020,Campania,Morigerati(SA),OASIWWF,SCI1,BUSSENTO,SCIARAPOTAMO,Non quantificabile,3,5,0,2,0,,1726962.935437855,4888555.299652532
2020,Campania,Montesarchio(BN),ViaAppia-SS7km249-localitàTufara,SE1,VOLTURNO,SERRETELLE,Non quantificabile,3,164,0,73,0,,1636643.8506425903,5020762.974077636
2020,Campania,Morcone(BN),ContradaPiana1,TA1BIS,VOLTURNO,TAMMARO,Non quantificabile,1,2,0,2,0,,1636150.8390566793,5064931.840735312
2020,Campania,Acerno(SA),CasaIsca,TU1,TUSCIANO,TUSCIANO,Non quantificabile,1,81,0,72,0,,1673967.791750147,4970834.755025496
2020,Campania,S.AngelodeiLombardi(AV),PonteFredanelocalitàAcquara,FR1BIS,VOLTURNO,FREDANE,Non quantificabile,4,6,0,2,0,,1686081.7488440317,5004080.046792664
2020,Campania,VietrisulMare(SA),ViaGiuseppePellegrino,BO1,MINORI,BONEA,Non quantificabile,2,4,0,2,0,,1638991.2606135411,4963467.969958803
2020,Campania,Benevento(BN),PonteLeproso,S8,VOLTURNO,SABATO,Superiore ai limiti,5,328,5,75,2,3.2,1643628.8171485455,5031858.3999571735
2020,Campania,Castelvenere(BN),PonteViaForesta,SEN1,VOLTURNO,SENETA,Superiore ai limiti,8,488,5,75,2,0.93,1618398.1162878855,5047069.382487965
2020,Campania,TeleseTerme(BN),ViaGiacomoLeopardi,SEN2,VOLTURNO,SENETA,Entro i limiti,3,164,5,73,3,0.561,1616904.1311684898,5044309.514384742
2020,Campania,Mondragone(CE),PontelocalitàMacello-avallerispettoalponteDomitianaSS7quater,SV2BIS,SAVONE,SAVONE_CANALE,Superiore ai limiti,5,328,11,75,4,1.108,1546532.8538357008,5027322.665004478
2020,Campania,Alife(CE),PonteViaVolturnosulTorano(nonsulFossoFusaro!),T1A,VOLTURNO,TORANO,Entro i limiti,7,330,3,75,1,0.2,1593301.6597533668,5057848.152112008
2020,Campania,Benevento(BN),AmonteconfluenzaCaloreIrpino(StazionePaduli),TA3,VOLTURNO,TAMMARO,Entro i limiti,4,328,3,75,1,0.05,1651323.7405899777,5034114.6881266935
2020,Campania,CaselleinPittari(SA),Avalledell'invasodiSabettaeamontedell'inghiottitoio,BU2BIS,BUSSENTO,BUSSENTO,Non quantificabile,4,7,0,2,0,,1731628.0864122761,4893388.0964832585
2020,Campania,S.MarinaPolicastroBus.(SA),Foce,BU5,BUSSENTO,BUSSENTO,Non quantificabile,4,249,0,75,0,,1726382.629631495,4876323.243991843
2020,Campania,Luogosano(AV),PonteSS164,FR2,VOLTURNO,FREDANE,Non quantificabile,4,246,1,73,0,0.02,1674266.4035432865,5009858.822170595
2020,Campania,Castelpoto(BN),PonteSP101,IEN2,VOLTURNO,IENGA,Non quantificabile,4,244,1,73,0,0.04,1636529.09612465,5034933.615201223
2020,Campania,Ponte(BN),PonteViaRoma,LEN1,VOLTURNO,LENTA,Non quantificabile,2,84,0,73,0,,1635328.0701791751,5043894.854283501
2020,Campania,Centola(SA),PonteSS562,M5,MINGARDO,MINGARDO,Non quantificabile,3,5,0,2,0,,1704952.0664599414,4871177.262139767
2020,Campania,FrassoTelesino(BN),PontedicoppaStradaComunaleFrasso-Dugenta,MAL1,VOLTURNO,MALTEMPO,Non quantificabile,2,4,0,2,0,,1616773.7603935339,5035101.802997297
2020,Campania,Melizzano(BN),PonteSSFondovalleIsclero-localitàPonteTorello,MAL2,VOLTURNO,MALTEMPO,Non quantificabile,2,164,0,73,0,,1610891.5383950642,5038532.292635985
2020,Campania,Salvitelle(SA),PonteSS407BasentanaKm25alconfineconlaBasilicata,MEL1,SELE,MELANDRO(LANDRO),Non quantificabile,4,7,0,2,0,,1720023.1670849074,4954600.1883557495
2020,Campania,Lacedonia(AV),PonticellostradasantuarioS.MariadelleGrazie,OS1BIS,OFANTO,OSENTO,Non quantificabile,3,5,1,2,0,0.1,1718219.346021309,5018867.47400579
2020,Campania,Maiori(SA),PonteViaFerrieraSant'Elia,RM,MINORI,REGINNAMAJOR,Non quantificabile,4,327,0,73,0,,1630223.1809209136,4963796.13651668
2020,Campania,Andretta (AV),Mattinella,SAR1,OFANTO,SARDA,Non quantificabile,3,240,0,71,0,,1704219.0276183859,5004242.874291603
2020,Campania,ConzadellaCampania(AV),UscitaSS7Dir(Ofantina)perAndretta-al1°incrociodx,SAR2,OFANTO,SARDA,Non quantificabile,5,87,1,73,0,0.9,1700344.5527063133,4995612.617824561
2020,Campania,Benevento(BN),MasseriaLepore(DepositoAMIU),SN,VOLTURNO,S.NICOLA_BARONIA,Non quantificabile,2,4,0,2,0,,1648303.6283423733,5029682.846589843
2020,Campania,Futani(SA),SS447/a - monte del campo sportivo,LAM1,LAMBRO,MINORI,Non quantificabile,3,5,0,2,0,,1708773.325939997,4889794.290095189
2020,Campania,Centola(SA),Palinuro,LAM2,LAMBRO,MINORI,Non quantificabile,4,9,0,4,0,,1702316.7215862407,4873000.332982341
2020,Campania,Limatola(BN),PonteViaStarza,I5,VOLTURNO,ISCLERO,Superiore ai limiti,4,328,6,75,2,9.2,1610178.6538892367,5027467.65812795
2020,Campania,Capaccio(SA),PonteSP278(ViaLindra)-ContradaStreppina,SLF2,MINORI,SOLOFRONE,Superiore ai limiti,7,254,2,75,1,0.23,1671858.0883957846,4922460.236302421
2020,Campania,Campagna(SA),PonteContradaMadiano,TEN1,SELE,LATENZA,Superiore ai limiti,2,5,2,4,1,0.21,1684067.2684725546,4954955.802479118
2020,Campania,Grazzanise(CE),Lantrodeglischiavi,V8,VOLTURNO,VOLTURNO,Superiore ai limiti,2,4,4,2,1,0.24,1570250.5846045609,5025975.336320302
2020,Puglia,Trinitapoli,Vasche Evaporanti (Lago Salpi),AT_LS01,Le Saline,Vasche Evaporanti (Lago Salpi),Entro i limiti,4,580,3,138,1,0.083,1780902.868307885,5075104.911547824
2020,Basilicata,Tricarico,,IT017-BS-P08-F,Basento,,Non quantificabile,2,180,17,83,0,0.021,1800414.9491028276,4953046.164655699
2020,Basilicata,Montalbano Jonico,,IT017-CA-P02-F,Cavone,,Non quantificabile,2,180,15,83,0,0.017,1842779.361724414,4916876.766630484
2020,Basilicata,Stigliano,,IT017-CA-P04-F,Cavone,,Non quantificabile,1,90,3,83,0,0.00625,1821362.7846713844,4926620.803370527
2020,Basilicata,Atella,,IT017-OF-P06-F,Ofanto,,Non quantificabile,2,180,12,83,0,0.0088,1729618.156810302,5000312.105727322
2020,Basilicata,Melfi,,IT017-OFRR02,Ofanto,,Non quantificabile,2,180,9,83,0,0.0134,1730523.8582146056,5023305.104673815
2020,Basilicata,Vietri di Potenza,,IT017-SE-P05-F,Sele,,Non quantificabile,2,180,10,83,0,0.0089,1724918.910821282,4953233.440154346
2020,Basilicata,Albano di Lucania,,IT017-BS-P11-L,Basento,,Non quantificabile,3,270,27,83,0,0.0564,1779523.3012965787,4954490.493186818
2020,Sardegna,,,0223-CF000102-ST01,,FIUME TALORO,Non quantificabile,3,19,0,8,0,,1035970.1281685933,4886881.930016146
2020,Sardegna,,,0164-CF000102-ST01,,FIUME LISCIA,Non quantificabile,6,51,0,11,0,,1033922.294759036,5024465.888550186
2020,Sardegna,,,0066-CF000102-ST01,,FIUME PELAU,Non quantificabile,5,71,0,20,0,,1068741.2503597927,4837082.079632115
2020,Sardegna,,,0162-CF000100-ST01,,RIU SURRAU,Non quantificabile,6,47,1,23,0,0.04,1043004.7406577374,5038146.786252856
2020,Sardegna,,,0182-LA4019,,Lago Bidighinzu,Non quantificabile,10,170,0,16,0,,965282.4450528646,4945824.481613833
2020,Sardegna,,,0164-CF000500-ST01,,FIUME BASSACUTENA,Non quantificabile,5,46,0,11,0,,1031313.4111765876,5028330.957340011
2020,Sardegna,,,0114-CF000100-ST01,,RIU DI SINISCOLA,Non quantificabile,5,54,0,18,0,,1083776.8401151164,4950642.424086892
2020,Sardegna,,,0252-AT50650-0146,,Peschiera di Boi Cerbus,Non quantificabile,2,2,0,1,0,,936732.5290493636,4745953.575089086
2020,Sardegna,,,0142-AT50320-0047,,Stagno di Cugnana,Non quantificabile,1,1,0,1,0,,1058467.9624268555,5013999.310105786
2020,Sardegna,,,0221-AT50420-0033,,Stagno de is Benas,Non quantificabile,3,7,0,3,0,,940897.513147061,4871648.777315041
2020,Sardegna,,,0221-AT50460-1544,,Stagno di Cabras,Non quantificabile,1,3,0,3,0,,945437.1558233775,4861892.630864532
2020,Sardegna,,,0258-AT50760-0076,,Stagno di Is Brebeis,Non quantificabile,2,2,0,1,0,,959148.8952942805,4716744.92685537
2020,Sardegna,,,0259-AT50780-0010,,Stagni di Foxi,Non quantificabile,2,2,0,1,0,,959412.8200546757,4715069.00427143
2020,Sardegna,,,0224-CF000103-ST01,,FIUME MASSARI,Superiore ai limiti,7,89,7,26,3,1.13,986172.9123539397,4860984.565766144
2020,Sardegna,,,0288-CF000102-ST01,,RIU DI PULA,Non quantificabile,4,36,0,11,0,,1000132.9331136779,4728279.87820519
2020,Sardegna,,,0287-AT50830-0040,,Peschiera di Nora,Non quantificabile,3,6,0,3,0,,1002451.650627856,4719932.200724166
2020,Sardegna,,,0256-CF001302-ST01,,RIU MANNU DI VILLAPERUCCIO,Non quantificabile,8,62,0,12,0,,964879.163662602,4737951.433512805
2020,Sardegna,,,0129-CF000300-ST01,,RIU SANTO SIMONE,Non quantificabile,2,10,0,5,0,,1050487.9709079775,4994249.210871218
2020,Sardegna,,,0227-CF000200-ST01,,FLUMINI BELLU,Non quantificabile,6,39,0,9,0,,969936.8533113529,4807583.1510032425
2020,Provincia Autonoma di Trento,PERGINE VALSUGANA,RIO NEGRO-PERGINE,SD000702,Fersina,RIO NEGRO,Entro i limiti,8,945,4,120,2,0.4,1251983.5299161554,5792039.79813088
2020,Provincia Autonoma di Trento,TRENTO,RIO DI VAL NEGRA - Loc. STELLA di MAN - CASTELLER,SD000151,Adige,RIO DI VAL NEGRA - RIO CAGAREL,Entro i limiti,8,945,8,120,2,0.74,1239002.0029983644,5785062.688288489
2020,Provincia Autonoma di Trento,NOMI,ROGGIA DI BONDONE - A MONTE CONFLUENZA ARIONE,SD000154,Adige,ROGGIA DI BONDONE O FOSSO RIMONE,Entro i limiti,6,708,10,119,3,0.48,1235576.907558429,5773358.270723466
2020,Provincia Autonoma di Trento,CONTÀ,RIO ROSNA - Foce,SD000526,Noce,RIO ROSNA,Entro i limiti,12,1434,50,121,4,0.97,1229007.333811774,5829758.32722087
2020,Lazio,Latina,,F2.35,Rio Martino,Fiume Ninfa Sisto 2,Non quantificabile,6,558,3,92,0,0.02,1448546.1898648625,5074274.389865572
2020,Sardegna,,,0222-CF000104-ST01,,FIUME TIRSO,Entro i limiti,5,79,4,26,2,0.337,1005834.0495868883,4913360.350868718
2020,Basilicata,Acerenza,,IT017-BR-P15-L,Bradano,,Entro i limiti,3,270,43,83,1,0.3221,1772045.7279798267,4979238.393498725
2020,Sardegna,,,0223-CF000106-ST01,,FIUME TALORO,Entro i limiti,5,78,3,29,2,0.261,1002290.5275421361,4885407.880824725
2020,Lazio,Segni,,F4.76,Sacco,Fiume Sacco 3,Superiore ai limiti,5,570,12,113,3,0.15,1451885.9719826716,5120747.334405148
2020,Lazio,Tolfa,,F4.89,Mignone,Fosso Lenta 2,Non quantificabile,5,465,0,92,0,,1337859.7088435914,5182274.438974248
2020,Sardegna,,,0066-CF001800-ST01,,RIO PARDU,Non quantificabile,1,1,0,1,0,,1057896.9508335262,4841595.601328493
2020,Lazio,Blera,,F5.83,Mignone,Torrente Vesca 2,Entro i limiti,4,88,1,23,1,0.000005,1337451.721026639,5194175.672503026
2020,Sardegna,,,0002-CF000102-ST01,,RIU MANNU DI SAN SPERATE,Superiore ai limiti,8,83,7,25,4,0.8,997927.4713602888,4768620.057467677
2020,Sardegna,,,0183-CF000102-ST01,,FLUMEN SANTU,Entro i limiti,5,64,2,24,1,0.054,924467.294202738,4987949.537969249
2020,Sardegna,,,0171-CF000100-ST01,,RIU SPERANDEU,Superiore ai limiti,5,35,2,10,1,0.316,1019593.5839027753,5030628.925919575
2020,Sardegna,,,0176-LA4016,,Coghinas a Muzzone,Non quantificabile,5,85,0,16,0,,1006117.5276176424,4974291.785174913
2020,Sardegna,,,0224-CF000800-ST01,,FLUMINI IMBESSU,Superiore ai limiti,7,105,9,37,3,2.018,991875.4759213349,4839552.574730427
2020,Emilia Romagna,PONTENURE,Gandiola a monte immiss. nel Riglio,01120350,CHIAVENNA,R. MANCASSO - GANDIOLA,Non quantificabile,6,588,4,97,0,0.108,1091177.6915633741,5617355.399359323
2020,Sardegna,,,0001-CF000103-ST01,,FLUMINI MANNU,Non quantificabile,8,23,0,6,0,,994568.7397728342,4800753.557803143
2020,Lazio,Roma,,F4.96,Tevere Basso Corso,Rio Valchetta (Cremera) 3,Non quantificabile,5,465,3,92,0,0.08,1386375.4780917543,5160610.421653754
2020,Sardegna,,,0176-CF000104-ST01,,FIUME COGHINAS,Superiore ai limiti,5,123,13,36,3,2.501,1000858.4023310187,4965621.801060053
2020,Emilia Romagna,PARMA,Parma a Pannocchia,01170300,PARMA,T. PARMA,Entro i limiti,6,588,2,98,1,0.097,1149218.4801778928,5570372.799096915
2020,Basilicata,Rionero,,IT17-OF-P12-L,Ofanto,,Non quantificabile,4,360,21,83,0,0.0153,1738316.4677202427,5002455.770748794
2020,Toscana,CALCI,,IT09S1115#POT-092,,,Non quantificabile,4,406,3,101,0,0.086,1173045.3465538546,5425827.114769796
2020,Basilicata,Potenza,,IT017-BSRR02,Basento,,Non quantificabile,2,180,11,83,0,0.01308,1762986.702037524,4959818.383329475
2020,Sardegna,,,0004-AT50030-0542,,Molentargius,Non quantificabile,1,1,0,1,0,,1019480.873693805,4756116.935595298
2020,Lazio,Latina,,F2.73,Rio Martino,Canale Acque medie/Rio Martino 1,Non quantificabile,6,558,0,92,0,,1440295.0579747772,5094184.480137446
2020,Sardegna,,,0226-AT50580-0067,,Stagno Corru de s'Ittiri,Non quantificabile,2,4,0,3,0,,949378.5032955977,4830596.661365906
2020,Lazio,Pontinia,,F2.16,Badino,Canale Linea Pio 1,Non quantificabile,6,558,0,92,0,,1458042.6994348897,5069819.449718773
2020,Sardegna,,,0007-LA4005,,Simbirizzi,Non quantificabile,5,59,0,14,0,,1026432.6365647203,4758046.257668512
2020,Abruzzo,Civitella del Tronto,Colle Purgatorio,R1302SL3,Salinello,CI_Salinello_2,Non quantificabile,2,104,0,46,0,,1520707.5674653137,5279180.839055934
2020,Sardegna,,,0211-CF005000-ST01,,RIU BADU E POSCU,Non quantificabile,3,27,0,10,0,,940526.021302069,4941146.757564012
2020,Lazio,Santa Marinella,,F4.66,Mignone Arrone Sud,Rio Fiume 1,Non quantificabile,4,372,1,92,0,0.01,1329347.032695714,5169730.313363428
2020,Basilicata,San Giorgio Lucano,,IT017-SI-P13-L,Sinni,,Non quantificabile,3,270,15,83,0,0.0245,1822179.9164238367,4881360.313437327
2020,Sardegna,,,0118-CF000102-ST01,,FIUME BUDONI,Non quantificabile,3,29,0,14,0,,1079181.3488391486,4969860.100472602
2020,Sardegna,,,0191-CF001400-ST01,,RIU SU MATTONE,Entro i limiti,5,104,6,31,2,0.287,930785.6771357065,4959340.995408716
2020,Sardegna,,,0222-LA4026,,Lago Omodeo (Tirso a Cantoniera),Non quantificabile,7,135,0,19,0,,990750.495572913,4883102.662645413
2020,Lazio,Sermoneta,,F2.02,Badino,Fiume Cavata 1,Non quantificabile,6,558,1,92,0,0.01,1445314.2238960369,5084884.980998298
2020,Veneto,ALPAGO,MASSIMA PROFONDITA' DEL LAGO,361,PIAVE,LAGO DI SANTA CROCE,Non quantificabile,4,4,0,1,0,,1373227.161679421,5796496.019520453
2020,Lazio,Montalto di Castro,,F5.05,Fiora,Fiume Fiora 2,Non quantificabile,10,1148,1,115,0,0.01,1291204.4019200583,5214151.51203856
2020,Basilicata,Balvano,,IT017-SE-P01-F,Sele,,Entro i limiti,1,90,2,83,1,0.1742,1728921.376462767,4967276.977515147
2020,Veneto,SAN MARTINO BUON ALBERGO,LA SCIMMIA,1295,ADIGE,FOSSA MURARA,Non quantificabile,4,352,0,80,0,,1233532.866974191,5689558.899672642
2020,Lazio,Castro dei Volsci,,F1.68,Sacco,Fiume Sacco 5,Entro i limiti,12,1378,21,115,3,0.1,1488765.2169210427,5092064.998025876
2020,Piemonte,Cerano,Ponte mulino Crosa,991050,PO,NAVIGLIO SFORZESCO_56-Scorrimento superficiale-Piccolo,Non quantificabile,9,716,2,82,0,0.02,981081.8433425879,5684874.688728487
2020,Sardegna,,,0226-AT50550-0041,,Stagno s'Ena Arrubia,Non quantificabile,1,3,0,3,0,,953801.3069076412,4840201.960967132
2020,Sardegna,,,0281-CF000101-ST01,,RIO DI CHIA,Non quantificabile,2,32,0,27,0,,989937.2923625726,4710309.298523048
2020,Marche,,,R110121GR,Fiume Esino,Torrente Granita Tratto 1 C.I._A,Non quantificabile,3,83,0,29,0,,1492953.8990506672,5305080.087680434
2020,Veneto,TARZO,MASSIMA PROFONDITA' DEL LAGO,348,PIAVE,LAGO DI LAGO,Non quantificabile,2,2,0,1,0,,1360919.4491252066,5778052.710435856
2020,Toscana,SANTA LUCE,,IT09S1039#POT-001,,,Non quantificabile,5,506,2,101,0,0.011,1176464.390700306,5378248.9972095555
2020,Toscana,COLLESALVETTI,,IT09S1312#MAS-150,,TORRENTE TORA,Non quantificabile,4,400,20,99,0,0.143,1165278.4981830104,5402005.144789806
2020,Lazio,Caprarola,,L5.34,Tevere Medio Corso,Lago di Vico,Non quantificabile,5,465,0,92,0,,1355440.3284401095,5208544.422503361
2020,Valle d'Aosta,Pontey,Ponte Pontey,DBL130,PO,Dora Baltea,Non quantificabile,3,192,0,61,0,,843894.6604888488,5739607.058984797
2020,Veneto,AURONZO DI CADORE,MASSIMA PROFONDITA' DEL LAGO,374,PIAVE,LAGO DI MISURINA,Non quantificabile,4,10,0,4,0,,1364182.7329636489,5874269.524151054
2020,Emilia Romagna,ARGENTA,Reno al ponte localita' Traghetto,06002900,RENO,F. RENO,Non quantificabile,6,576,11,95,0,0.123,1300739.732337063,5564801.708130142
2020,Sardegna,,,0226-AT50590-0004,,Pauli Biancu Turri,Non quantificabile,3,6,0,3,0,,947345.8181371526,4826212.6622559
2020,Veneto,ZIMELLA,ZIMELLA,440,FRATTA GORZONE,FIUME GUÀ,Non quantificabile,4,8,0,2,0,,1266182.1697276577,5674060.143955346
2020,Lazio,Ischia di Castro,,F5.73,Fiora,Fiume Olpeta 2,Non quantificabile,6,558,0,92,0,,1302104.7175799408,5243854.537841811
2020,Valle d'Aosta,Pré-Saint-Didier,Pré-St-Didier (Champex),DBL040,PO,Dora Baltea,Non quantificabile,3,192,0,61,0,,777229.5586962228,5743453.682347354
2020,Toscana,PISTOIA,,IT09S1047#MAS-992 POT-011,,TORRENTE VINCIO DI MONTAGNANA-VINCIO DI BRANDEGLIO (2),Non quantificabile,3,306,6,101,0,0.056,1209366.7228998032,5454229.425475802
2020,Toscana,CAPALBIO,,IT09S1219#MAS-057 VTP-211,,LAGO DI BURANO,Non quantificabile,4,306,3,101,0,0.034,1266287.0754422888,5221676.600495607
2020,Abruzzo,Colledara,a monte confluenza Torrente Leomogna,R1304MA16,Vomano,CI_Mavone _1,Non quantificabile,4,208,0,46,0,,1524236.1764605225,5240976.755086491
2020,Abruzzo,Basciano,Confluenza Vomano,R1304MA18,Vomano,CI_Mavone_ 2,Non quantificabile,3,156,0,46,0,,1527228.6693110082,5251518.380053551
2020,Marche,MONTEGRANARO,1 Km a monte del ponte Montecosaro-Casette d'Ete,R1101914CH,Fiume Chienti,Fiume Chienti Tratto 4 C.I._B,Non quantificabile,4,69,0,23,0,,1519165.7567198046,5353335.259708333
2020,Marche,CIVITANOVA MARCHE,ponte SS Adriatica,R1101916CH,Fiume Chienti,Fiume Chienti Tratto 4 C.I._C,Non quantificabile,11,244,3,27,0,0.215,1529010.0729456278,5356335.937087487
2020,Marche,URBISAGLIA,Entogge,R110191EN,Fiume Chienti,Torrente Entogge Tratto 1 C.I._A,Non quantificabile,5,92,0,23,0,,1490282.5707723594,5344419.411341717
2020,Marche,PORTO SANT'ELPIDIO,zona foce,R110216TN,Fiume Tenna,Fiume Tenna Tratto 3 C.I._B,Non quantificabile,10,207,1,25,0,0.046,1533091.2866376843,5347435.820660083
2020,Marche,,Lago Polverina,R110198LCH,Fiume Chienti,Lago di Polverina,Non quantificabile,4,6,0,3,0,,1458951.1592373906,5325053.091466661
2020,Emilia Romagna,CARPANETO PIACENTINO,Chiavenna a Vigostano di Castell'Arquato,01120050,CHIAVENNA,T. CHIAVENNA,Non quantificabile,7,672,8,95,0,0.032,1096216.8370829402,5607655.519317379
2020,Lazio,Trevignano Romano,,L4.26,Arrone Sud,Lago di Bracciano,Non quantificabile,4,372,0,92,0,,1361906.259497331,5179897.126583517
2020,Puglia,Carpino,Lago di Varano,AT_VA03,Diperillo-Lama Ariola,Lago di Varano,Non quantificabile,4,524,0,124,0,,1758031.610897138,5139628.416703503
