Macrocomune,Sostanza,Conc_max
Palermo,TEBUFENPIRAD,0.0
Palermo,TEFLUBENZURON,0.0
Palermo,TEFLUTRIN,0.0
Palermo,TERBUTRINA,0.021
Palermo,TETRACONAZOLO,0.01
Palermo,TETRADIFON,0.0
Palermo,THIENCARBAZONE METILE,0.0
Palermo,TIABENDAZOLO,0.002
Palermo,TIACLOPRID,0.0
Palermo,TIAMETOXAM,0.0
Palermo,TIFENSULFURON-METILE,0.0
Palermo,TIODICARB,0.0
Palermo,TIOPHANATE-METHYL,0.0
Palermo,TOLCLOFOS-METILE,0.0
Palermo,TOLILFLUANIDE,0.0
Palermo,TRANS-CHLORDANE,0.001
Palermo,TRIADIMEFON,0.0
Palermo,TRIADIMENOL,0.0
Palermo,TRIASULFURON,0.0
Palermo,TRIAZAMATE,0.0
Palermo,TRIAZOFOS,0.0
Palermo,TRIBENURON-METILE,0.006
Palermo,TRICLOPIR,0.0
Palermo,TRICLORFON,0.0
Palermo,TRIFLOXISTROBIN,0.0
Palermo,TRIFLUMURON,0.0
Palermo,TRIFLURALIN,0.0
Palermo,ZOXAMIDE,0.005
Pavia,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Pavia,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Pavia,"2,4-DICOFOL",0.0
Pavia,"2,6-DICLOROBENZAMMIDE",0.012
Pavia,ACETAMIPRID,0.0
Pavia,ACETOCLOR,0.0
Pavia,ACLONIFEN,0.0
Pavia,ALACLOR,0.0
Pavia,AMETOCTRADIN,0.0
Pavia,AMETRINA,0.0
Pavia,AMPA,0.638
Pavia,ANTIPARASSITARI CICLODIENE,0.0
Pavia,ATRAZINA,0.0
Pavia,ATRAZINA DESETIL,0.0
Pavia,AZIMSULFURON,0.04
Pavia,AZOSSISTROBINA,0.27
Pavia,BENSULFURON-METILE,0.0
Pavia,BENTAZONE,0.49
Pavia,BOSCALID,0.0
Pavia,BROMACILE,0.0
Pavia,CHINOSSIFEN,0.0
Pavia,CIANAZINA,0.0
Pavia,CIBUTRINA,0.0
Pavia,CICLOXIDIM,0.5
Pavia,CLOMAZONE,0.35
Pavia,CLORDANO,0.0
Pavia,CLORDANO-alfa,0.0
Pavia,CLORFENVINFOS,0.0
Pavia,CLORIDAZON,0.0
Pavia,CLORPIRIFOS,0.0
Pavia,CLORPIRIFOS-METILE,0.0
Pavia,CLOTHIANIDIN,0.0
Pavia,"DDD, op",0.0
Pavia,"DDE, op",0.0
Pavia,DDT totale,0.0
Pavia,"DDT, pp",0.0
Pavia,DIAZINON,0.0
Pavia,DICLORVOS,0.0
Pavia,DICOFOL,0.0
Pavia,DIMETOATO,0.0
Pavia,DIMETOMORF,0.26
Pavia,DIURON,0.0
Pavia,ENDOSULFAN,0.0
Pavia,"ENDOSULFAN, alfa",0.0
Pavia,"ENDOSULFAN, beta",0.0
Pavia,ENDOSULFAN-SOLFATO,0.0
Pavia,EPTACLORO ENDO EPOSSIDO,0.0
Pavia,ESACLOROCICLOESANO,0.0
Pavia,ESACLOROCICLOESANO alfa,0.0
Pavia,ESACLOROCICLOESANO beta,0.0
Pavia,ESACLOROCICLOESANO delta,0.0
Pavia,ESACLOROCICLOESANO gamma,0.0
Pavia,ESAZINONE,0.0
Pavia,FENTION,0.0
Pavia,FLUFENACET,0.0
Pavia,FLUOPICOLIDE,0.0
Pavia,FLUROXIPIR-MEPTIL,0.0
Pavia,GLIFOSATE,0.18
Pavia,IMIDACLOPRID,0.0
Pavia,ISOPROTURON,0.0
Pavia,ISOXAFLUTOLE,0.0
Pavia,LINURON,0.0
Pavia,MALATION,0.0
Pavia,MCPA,0.34
Pavia,MECOPROP,0.0
Pavia,MESOTRIONE,0.0
Pavia,METALAXIL,0.564
Pavia,METAMITRON,0.0
Pavia,METIOCARB,0.0
Pavia,METOLACLOR,0.06
Pavia,METRIBUZIN,0.0
Pavia,MEVINPHOS,0.0
Pavia,MOLINATE,0.011
Pavia,NICOSULFURON,0.0
Pavia,OMETOATO,0.0
Pavia,OSSIDEMETON-METILE,0.0
Pavia,OXADIAZON,0.599
Pavia,OXADIXIL,0.0
Pavia,PARATION-ETILE,0.0
Pavia,PARATION-METILE,0.0
Pavia,PENCONAZOLO,0.0
Pavia,PENDIMETALIN,0.04
Pavia,PIRIMETANIL,0.0
Pavia,PIRIMICARB,0.993
Pavia,PRETILACLOR,0.037
Pavia,PROCLORAZ,0.0
Pavia,PROMETRINA,0.0
Pavia,PROPANIL,0.0
Pavia,PROPAZINA,0.0
Pavia,PROTOATO,0.0
Pavia,QUINCLORAC,0.0
Pavia,SEBUTILAZINA,0.0
Pavia,SPIROXAMINA,0.0
Pavia,SULCOTRIONE,0.71
Pavia,TEBUCONAZOLO,0.0
Pavia,TERBUTRINA,0.0
Pavia,TIACLOPRID,0.0
Pavia,TIAMETOXAM,0.0
Pavia,TIOBENCARB,0.0
Pavia,TIOPHANATE-METHYL,0.0
Pavia,TRANS-CHLORDANE,0.0
Pavia,TRIALLATE,0.0
Pavia,TRIFLURALIN,0.0
Perugia,"1,2-DICLOROETANO",0.0
Perugia,"1,4 DICLOROBENZENE",0.0
Perugia,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Perugia,"2,4-DICLOROFENOLO",0.0
Perugia,"2,4-DICLOROFENOSSIACETICO ACIDO",0.1
Perugia,ACLONIFEN,0.0
Perugia,ALACLOR,0.0
Perugia,AMETRINA,0.0
Perugia,AMPA,12.0
Perugia,ANTIPARASSITARI CICLODIENE,0.0
Perugia,ATRAZINA,0.0
Perugia,ATRAZINA DESISOPROPIL,0.11
Perugia,AZINFOS-ETILE,0.0
Perugia,AZINFOS-METILE,0.0
Perugia,AZOSSISTROBINA,0.06
Perugia,BENFLURALIN,0.0
Perugia,BENTAZONE,0.49
Perugia,BIFENOX,0.0
Perugia,CARBARIL,0.0
Perugia,CHINOSSIFEN,0.0
Perugia,CIBUTRINA,0.0
Perugia,CIMOXANIL,0.0
Perugia,CIPERMETRINA,0.0
Perugia,CIPRODINIL,0.0
Perugia,"CIS-1,3-DICHLOROPROPENE",0.0
Perugia,CLOMAZONE,0.0
Perugia,CLOPYRALID,0.0
Perugia,CLORDANO,0.0
Perugia,CLORFENVINFOS,0.0
Perugia,CLOROTOLURON,0.062
Perugia,CLORPIRIFOS,0.0
Perugia,CLORPIRIFOS-METILE,0.0
Perugia,DELTAMETRINA,0.0
Perugia,DEMETON,0.0
Perugia,DICLORVOS,0.0
Perugia,DICOFOL,0.0
Perugia,DIMETOATO,0.0
Perugia,DIMETOMORF,0.08
Perugia,DIURON,0.03
Perugia,ENDOSULFAN,0.0
Perugia,ESACLOROBENZENE,0.0
Perugia,ESACLOROCICLOESANO alfa,0.0
Perugia,ESACLOROCICLOESANO beta,0.0
Perugia,ESACLOROCICLOESANO gamma,0.0
Perugia,ETOPROFOS,0.0
Perugia,Eptacloro ed eptacloro epossido,0.0
Perugia,FENHEXAMID,0.0
Perugia,FENITROTION,0.0
Perugia,FENTION,0.0
Perugia,FLUAZINAM,0.0
Perugia,FLUDIOXONIL,0.0
Perugia,FLUOPICOLIDE,0.0
Perugia,FLUOPYRAM,0.18
Perugia,FOLPET,0.0
Perugia,GLIFOSATE,0.69
Perugia,IMIDACLOPRID,0.18
Perugia,IPROVALICARB,0.0
Perugia,ISOPROTURON,0.012
Perugia,LINURON,0.0
Perugia,MALATION,0.0
Perugia,MCPA,0.08
Perugia,MECOPROP,0.09
Perugia,METALAXIL-M,0.18
Perugia,METAMIDOFOS,0.0
Perugia,METAZACLOR,0.0
Perugia,METOBROMURON,0.0
Perugia,METRAFENONE,0.0
Perugia,METRIBUZIN,0.0
Perugia,MEVINPHOS,0.0
Perugia,MICLOBUTANIL,0.0
Perugia,NAFTALENE,0.0
Perugia,NAPROPAMIDE,0.0
Perugia,OMETOATO,0.0
Perugia,OSSIDEMETON-METILE,0.0
Perugia,OXADIAZON,0.0
Perugia,OXIFLUORFEN,0.0
Perugia,PARATION-ETILE,0.0
Perugia,PARATION-METILE,0.0
Perugia,PENCONAZOLO,0.02
Perugia,PENDIMETALIN,0.0
Perugia,PENTACLOROBENZENE,0.0
Perugia,PENTACLOROFENOLO,0.0
Perugia,PERMETRINA,0.0
Perugia,PICOXISTROBIN,0.0
Perugia,PIRACLOSTROBIN,0.07
Perugia,PIRIMETANIL,0.0
Perugia,PIRIMICARB,0.21
Perugia,PIRIMIFOS-ETILE,0.0
Perugia,PROCLORAZ,0.0
Perugia,PROPAMOCARB,0.02
Perugia,PROPICONAZOLO,0.023
Perugia,PROPIZAMIDE,0.01
Perugia,S-METOLACLOR,0.44
Perugia,SIMAZINA,0.01
Perugia,SPIROXAMINA,0.17
Perugia,"T-1,3-DICLOROPROPENE",0.0
Perugia,TEBUCONAZOLO,0.04
Perugia,TEFLUTRIN,0.0
Perugia,TERBUTILAZINA (incluso metabolita),0.27
Perugia,TERBUTRINA,0.03
Perugia,TIABENDAZOLO,0.0
Perugia,TRIFLURALIN,0.0
Perugia,ZOXAMIDE,0.0
Pesaro e Urbino,"1,2-DICLOROETANO",0.0
Pesaro e Urbino,"1,4 DICLOROBENZENE",0.0
Pesaro e Urbino,"2,4-DICLOROFENOLO",0.0
Pesaro e Urbino,ACLONIFEN,0.075
Pesaro e Urbino,ALACLOR,0.0
Pesaro e Urbino,ATRAZINA,0.0
Pesaro e Urbino,CHINOSSIFEN,0.0
Pesaro e Urbino,CIPERMETRINA,0.0
Pesaro e Urbino,CLORPIRIFOS,0.0
Pesaro e Urbino,DICOFOL,0.0
Pesaro e Urbino,DIMETOATO,0.13
Pesaro e Urbino,DIURON,0.07
Pesaro e Urbino,FENITROTION,0.0
Pesaro e Urbino,FENTION,0.0
Pesaro e Urbino,ISOPROTURON,0.0
Pesaro e Urbino,LINURON,0.0
Pesaro e Urbino,MALATION,0.0
Pesaro e Urbino,MCPA,0.0
Pesaro e Urbino,MECOPROP,0.06
Pesaro e Urbino,METOLACLOR,0.14
Pesaro e Urbino,NAFTALENE,0.0
Pesaro e Urbino,PENTACLOROBENZENE,0.0
Pesaro e Urbino,PENTACLOROFENOLO,0.0
Pesaro e Urbino,SIMAZINA,0.0
Pesaro e Urbino,TERBUTILAZINA,0.0
Pesaro e Urbino,TERBUTRINA,0.023
Pesaro e Urbino,TRIFLURALIN,0.08
Pisa,"2,4-DICLOROFENOSSIACETICO ACIDO",0.032
Pisa,? CIPERMETRINA e isomeri,0.0
Pisa,ACETAMIPRID,0.023
Pisa,ACETOCLOR,0.0
Pisa,ACLONIFEN,0.0
Pisa,ALACLOR,0.0
Pisa,AMETOCTRADIN,0.0
Pisa,AMPA,0.223
Pisa,ATRAZINA,0.0
Pisa,ATRAZINA DESETIL,0.005
Pisa,ATRAZINA DESISOPROPIL,0.034
Pisa,AZOSSISTROBINA,0.203
Pisa,BENALAXIL,0.011
Pisa,BOSCALID,0.037
Pisa,BUPIRIMATE,0.0
Pisa,CARBENDAZIM,0.057
Pisa,CHINOSSIFEN,0.0
Pisa,CIAZOFAMID,0.0
Pisa,CIBUTRINA,0.0
Pisa,CICLOXIDIM,0.0
Pisa,CIPROCONAZOLO,0.042
Pisa,CIPRODINIL,0.0
Pisa,CLOMAZONE,0.0
Pisa,CLORANTRANILIPROLO,0.006
Pisa,CLORFENVINFOS,0.0
Pisa,CLOROTOLURON,0.011
Pisa,CLORPIRIFOS,0.0
Pisa,CLORPIRIFOS-METILE,0.0
Pisa,CLORSULFURON,0.0
Pisa,CLOTHIANIDIN,0.079
Pisa,DAZOMET,0.0
Pisa,DEMETON-S-METILE,0.0
Pisa,DICAMBA,0.0
Pisa,DIMETENAMIDE,0.0
Pisa,DIMETOATO,0.0139999999999999
Pisa,DIMETOMORF,0.044
Pisa,DIURON,0.077
Pisa,ENDOSULFAN,0.0
Pisa,ENDOSULFAN-SOLFATO,0.0
Pisa,ETOFUMESATE,0.0
Pisa,ETOPROFOS,0.0
Pisa,FENAMIDONE,0.0
Pisa,FENAMIFOS,0.005
Pisa,FENHEXAMID,0.0
Pisa,FENPROPIDIN,0.0
Pisa,FENPYRAZAMINE,0.0
Pisa,FLUDIOXONIL,0.0
Pisa,FLUFENACET,0.0
Pisa,FLUOPICOLIDE,0.053
Pisa,FLUOPYRAM,0.005
Pisa,FLUROXIPIR,0.0
Pisa,FLUTRIAFOL,0.0
Pisa,GLIFOSATE,0.278
Pisa,IMIDACLOPRID,0.09
Pisa,IPROVALICARB,0.0
Pisa,ISOPROTURON,0.01
Pisa,ISOXABEN,0.019
Pisa,ISOXAFLUTOLE,0.023
Pisa,LENACIL,0.0
Pisa,LINURON,0.0
Pisa,MALATION,0.0
Pisa,MANDIPROPAMID,0.016
Pisa,MCPA,0.0
Pisa,MEPANIPYRIM,0.0
Pisa,METALAXIL-M,0.069
Pisa,METAMITRON,0.0
Pisa,METAZACLOR,0.0
Pisa,METOSSIFENOZIDE,0.033
Pisa,METRIBUZIN,0.0
Pisa,NAPROPAMIDE,0.0
Pisa,OXADIAZON,0.0139999999999999
Pisa,OXIFLUORFEN,0.0
Pisa,PENCONAZOLO,0.008
Pisa,PENDIMETALIN,0.005
Pisa,PETOXAMIDE,0.0
Pisa,PICOXISTROBIN,0.0
Pisa,PINOXADEN,0.0
Pisa,PIRACLOSTROBIN,0.0
Pisa,PIRIMETANIL,0.005
Pisa,PIRIMICARB,0.0
Pisa,PROCLORAZ,0.0
Pisa,PROPAZINA,0.031
Pisa,PROPICONAZOLO,0.0069999999999999
Pisa,PROPIZAMIDE,0.0
Pisa,PROPOXUR,0.0
Pisa,PROPOXYCARBOZONE,0.0
Pisa,S-METOLACLOR,0.079
Pisa,SIMAZINA,0.043
Pisa,SPIROTETRAMMATO,0.0
Pisa,SPIROXAMINA,0.0
Pisa,TEBUCONAZOLO,0.021
Pisa,TEBUFENOZIDE,0.006
Pisa,TETRACONAZOLO,1.23
Pisa,TIACLOPRID,0.0
Pisa,TIAMETOXAM,0.0
Pisa,TOLCLOFOS-METILE,0.0
Pisa,TRIBENURON-METILE,0.0
Pisa,TRICICLAZOLO,0.0
Pisa,TRIFLURALIN,0.0
Pisa,ZOXAMIDE,0.012
Pistoia,"2,4-DICLOROFENOSSIACETICO ACIDO",0.262
Pistoia,? CIPERMETRINA e isomeri,0.0
Pistoia,ACETAMIPRID,0.158
Pistoia,ACETOCLOR,0.0
Pistoia,ACLONIFEN,0.0
Pistoia,ALACLOR,0.0
Pistoia,AMETOCTRADIN,0.0
Pistoia,AMPA,13.9
Pistoia,ATRAZINA,0.0
Pistoia,ATRAZINA DESETIL,0.03
Pistoia,ATRAZINA DESISOPROPIL,0.037
Pistoia,AZOSSISTROBINA,0.04
Pistoia,BENALAXIL,0.0
Pistoia,BOSCALID,0.177
Pistoia,BUPIRIMATE,0.0
Pistoia,CARBENDAZIM,0.8590000000000001
Pistoia,CHINOSSIFEN,0.0
Pistoia,CIAZOFAMID,0.0
Pistoia,CIBUTRINA,0.0
Pistoia,CICLOXIDIM,0.0
Pistoia,CIPROCONAZOLO,0.0
Pistoia,CIPRODINIL,0.0
Pistoia,CLOMAZONE,0.0
Pistoia,CLORANTRANILIPROLO,0.0
Pistoia,CLORFENVINFOS,0.0
Pistoia,CLOROTOLURON,0.0139999999999999
Pistoia,CLORPIRIFOS,0.032
Pistoia,CLORPIRIFOS-METILE,0.0
Pistoia,CLORSULFURON,0.01
Pistoia,CLOTHIANIDIN,0.009
Pistoia,DAZOMET,0.0
Pistoia,DEMETON-S-METILE,0.0
Pistoia,DICAMBA,0.0
Pistoia,DIMETENAMIDE,0.0
Pistoia,DIMETOATO,0.018
Pistoia,DIMETOMORF,0.052
Pistoia,DIURON,0.016
Pistoia,ENDOSULFAN,0.0
Pistoia,ENDOSULFAN-SOLFATO,0.0
Pistoia,ESACLOROBENZENE,0.0
Pistoia,ETOFUMESATE,0.0
Pistoia,ETOPROFOS,0.0
Pistoia,FENAMIDONE,0.0
Pistoia,FENAMIFOS,0.008
Pistoia,FENHEXAMID,0.0
Pistoia,FENPROPIDIN,0.0
Pistoia,FENPYRAZAMINE,0.0
Pistoia,FLUDIOXONIL,0.0
Pistoia,FLUFENACET,0.0
Pistoia,FLUOPICOLIDE,0.0279999999999999
Pistoia,FLUOPYRAM,0.0
Pistoia,FLUROXIPIR,0.165
Pistoia,FLUTRIAFOL,0.0
Pistoia,GLIFOSATE,11.3
Pistoia,IMIDACLOPRID,0.096
Pistoia,IPROVALICARB,0.0
Pistoia,ISOPROTURON,0.005
Pistoia,ISOXABEN,0.069
Pistoia,ISOXAFLUTOLE,0.032
Pistoia,LENACIL,0.016
Pistoia,LINURON,0.0
Pistoia,MALATION,0.0
Pistoia,MANDIPROPAMID,0.0
Pistoia,MCPA,0.517
Pistoia,MEPANIPYRIM,0.0
Pistoia,METALAXIL-M,0.068
Pistoia,METAMITRON,0.0
Pistoia,METAZACLOR,0.0289999999999999
Pistoia,METOSSIFENOZIDE,0.03
Pistoia,METRIBUZIN,0.0
Pistoia,NAPROPAMIDE,0.0
Pistoia,OXADIAZON,0.195
Pistoia,OXIFLUORFEN,0.1669999999999999
Pistoia,PENCONAZOLO,0.037
Pistoia,PENDIMETALIN,0.275
Pistoia,PETOXAMIDE,0.0
Pistoia,PICOXISTROBIN,0.0
Pistoia,PINOXADEN,0.0
Pistoia,PIRACLOSTROBIN,0.008
Pistoia,PIRIMETANIL,0.0
Pistoia,PIRIMICARB,0.0
Pistoia,PROCLORAZ,0.01
Pistoia,PROPAZINA,0.0279999999999999
Pistoia,PROPICONAZOLO,0.0069999999999999
Pistoia,PROPIZAMIDE,0.0
Pistoia,PROPOXUR,0.0
Pistoia,PROPOXYCARBOZONE,0.0
Pistoia,S-METOLACLOR,0.03
Pistoia,SIMAZINA,0.085
Pistoia,SPIROTETRAMMATO,0.0
Pistoia,SPIROXAMINA,0.0
Pistoia,TEBUCONAZOLO,0.0279999999999999
Pistoia,TEBUFENOZIDE,0.019
Pistoia,TETRACONAZOLO,0.019
Pistoia,TIACLOPRID,0.055
Pistoia,TIAMETOXAM,0.0
Pistoia,TOLCLOFOS-METILE,0.0
Pistoia,TRIBENURON-METILE,0.0
Pistoia,TRICICLAZOLO,0.0
Pistoia,TRIFLURALIN,0.0
Pistoia,ZOXAMIDE,0.0
Potenza,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Potenza,"2,4-DICLOROFENOSSIACETICO ACIDO",0.306
Potenza,2-IDROSSITERBUTILAZINA,0.0836
Potenza,ACETAMIPRID,0.0
Potenza,ACLONIFEN,0.0
Potenza,ALACLOR,0.0
Potenza,ANTIPARASSITARI CICLODIENE,0.002
Potenza,ATRAZINA,0.0125
Potenza,ATRAZINA DESISOPROPIL,0.0
Potenza,AZINFOS-ETILE,0.0
Potenza,AZINFOS-METILE,0.0
Potenza,AZOSSISTROBINA,0.0595
Potenza,BENALAXIL,0.0176
Potenza,BENTAZONE,0.09
Potenza,BIFENOX,0.0
Potenza,BOSCALID,0.0558
Potenza,CHINOSSIFEN,0.0
Potenza,CIBUTRINA,0.0
Potenza,CICLOXIDIM,0.0135
Potenza,CIPERMETRINA,0.001
Potenza,CIPROCONAZOLO,0.0247
Potenza,CIPRODINIL,0.0589
Potenza,CLORANTRANILIPROLO,0.1907
Potenza,CLORFENVINFOS,0.0
Potenza,CLORIDAZON,0.00039
Potenza,CLORPIRIFOS,0.001
Potenza,CLOTHIANIDIN,0.0
Potenza,DDT totale,0.0006
Potenza,"DDT, pp",0.0006
Potenza,DICLORVOS,0.0005
Potenza,DICOFOL,0.0
Potenza,DIFENOCONAZOLO,0.0
Potenza,DIMETOATO,0.0093
Potenza,DIMETOMORF,0.0927
Potenza,DIURON,0.006
Potenza,"ENDOSULFAN, alfa",0.0
Potenza,"ENDOSULFAN, beta",0.0
Potenza,ESACLOROCICLOESANO alfa,0.0
Potenza,ESACLOROCICLOESANO beta,0.0
Potenza,ESACLOROCICLOESANO delta,0.0
Potenza,ESACLOROCICLOESANO gamma,0.0
Potenza,Eptacloro ed eptacloro epossido,0.0
Potenza,FENHEXAMID,0.0016
Potenza,FENITROTION,0.0
Potenza,FENTION,0.0
Potenza,IMIDACLOPRID,0.0
Potenza,IOXINIL,0.0037
Potenza,ISOPROTURON,0.001
Potenza,ISOXAFLUTOLE,0.3967
Potenza,LINURON,0.0
Potenza,MANDIPROPAMID,0.1249
Potenza,MCPA,0.2176
Potenza,MECOPROP,0.018
Potenza,MESOSULFURON-METILE,0.0099
Potenza,METALAXIL-M,0.1929
Potenza,METIOCARB,0.0
Potenza,METOLACLOR,0.0267
Potenza,METOSSIFENOZIDE,0.1647
Potenza,METRAFENONE,0.0372
Potenza,METRIBUZIN,0.0042
Potenza,MEVINPHOS,0.0
Potenza,MICLOBUTANIL,0.0651
Potenza,NICOSULFURON,0.0013
Potenza,OSSIDEMETON-METILE,0.0
Potenza,PARATION-ETILE,0.0
Potenza,PENCONAZOLO,0.021
Potenza,PIRACLOSTROBIN,0.0012
Potenza,PIRIMICARB-DESMETILE,0.0035
Potenza,PROPICONAZOLO,0.003
Potenza,PROPOXUR,0.0
Potenza,SIMAZINA,0.0
Potenza,TEBUCONAZOLO,0.0735
Potenza,TEBUFENOZIDE,0.0153
Potenza,TERBUTILAZINA (incluso metabolita),0.0906
Potenza,TERBUTRINA,0.02
Potenza,TETRACONAZOLO,0.021
Potenza,TIABENDAZOLO,0.0011
Potenza,TIACLOPRID,0.0
Potenza,TIAMETOXAM,0.0
Potenza,TOLCLOFOS-METILE,0.0
Potenza,TRIADIMENOL,0.0031
Potenza,TRIASULFURON,0.0014
Potenza,TRIFLURALIN,0.0
Prato,"2,4-DICLOROFENOSSIACETICO ACIDO",0.314
Prato,? CIPERMETRINA e isomeri,0.0
Prato,ACETAMIPRID,0.152
Prato,ACETOCLOR,0.0
Prato,ACLONIFEN,0.0
Prato,ALACLOR,0.0
Prato,AMETOCTRADIN,0.0
Prato,AMPA,15.3
Prato,ATRAZINA,0.0
Prato,ATRAZINA DESETIL,0.0
Prato,ATRAZINA DESISOPROPIL,0.241
Prato,AZOSSISTROBINA,0.012
Prato,BENALAXIL,0.046
Prato,BOSCALID,0.068
Prato,BUPIRIMATE,0.0
Prato,CARBENDAZIM,0.162
Prato,CHINOSSIFEN,0.0
Prato,CIAZOFAMID,0.0
Prato,CIBUTRINA,0.0
Prato,CICLOXIDIM,0.0
Prato,CIPROCONAZOLO,0.0
Prato,CIPRODINIL,0.0
Prato,CLOMAZONE,0.0
Prato,CLORANTRANILIPROLO,0.0
Prato,CLORFENVINFOS,0.0
Prato,CLOROTOLURON,0.018
Prato,CLORPIRIFOS,0.0069999999999999
Prato,CLORPIRIFOS-METILE,0.0
Prato,CLORSULFURON,0.0
Prato,CLOTHIANIDIN,0.012
Prato,DAZOMET,0.0
Prato,DEMETON-S-METILE,0.0
Prato,DICAMBA,0.0
Prato,DIMETENAMIDE,0.0
Prato,DIMETOATO,0.012
Prato,DIMETOMORF,0.077
Prato,DIURON,0.046
Prato,ENDOSULFAN,0.0
Prato,ENDOSULFAN-SOLFATO,0.0
Prato,ESACLOROBENZENE,0.0
Prato,ETOFUMESATE,0.0
Prato,ETOPROFOS,0.0
Prato,FENAMIDONE,0.0
Prato,FENAMIFOS,0.008
Prato,FENHEXAMID,0.0
Prato,FENPROPIDIN,0.0
Prato,FENPYRAZAMINE,0.0
Prato,FLUDIOXONIL,0.0
Prato,FLUFENACET,0.0
Prato,FLUOPICOLIDE,0.0
Prato,FLUOPYRAM,0.0
Prato,FLUROXIPIR,0.031
Prato,FLUTRIAFOL,0.0
Prato,GLIFOSATE,4.37
Prato,IMIDACLOPRID,0.155
Prato,IPROVALICARB,0.009
Prato,ISOPROTURON,0.0069999999999999
Prato,ISOXABEN,0.052
Prato,ISOXAFLUTOLE,0.0
Prato,LENACIL,0.013
Prato,LINURON,0.0
Prato,MALATION,0.0
Prato,MANDIPROPAMID,0.0
Prato,MCPA,0.367
Prato,MEPANIPYRIM,0.0
Prato,METALAXIL-M,0.009
Prato,METAMITRON,0.0
Prato,METAZACLOR,0.0
Prato,METOSSIFENOZIDE,0.0
Prato,METRIBUZIN,0.0
Prato,NAPROPAMIDE,0.0
Prato,OXADIAZON,0.098
Prato,OXIFLUORFEN,0.055
Prato,PENCONAZOLO,0.026
Prato,PENDIMETALIN,0.1369999999999999
Prato,PETOXAMIDE,0.0
Prato,PICOXISTROBIN,0.0
Prato,PINOXADEN,0.0
Prato,PIRACLOSTROBIN,0.0
Prato,PIRIMETANIL,0.0
Prato,PIRIMICARB,0.0
Prato,PROCLORAZ,0.0
Prato,PROPAZINA,0.018
Prato,PROPICONAZOLO,0.012
Prato,PROPIZAMIDE,0.0139999999999999
Prato,PROPOXUR,0.0
Prato,PROPOXYCARBOZONE,0.0
Prato,S-METOLACLOR,0.047
Prato,SIMAZINA,0.0
Prato,SPIROTETRAMMATO,0.0
Prato,SPIROXAMINA,0.0
Prato,TEBUCONAZOLO,0.022
Prato,TEBUFENOZIDE,0.018
Prato,TETRACONAZOLO,0.016
Prato,TIACLOPRID,0.033
Prato,TIAMETOXAM,0.0
Prato,TOLCLOFOS-METILE,0.0
Prato,TRIBENURON-METILE,0.0
Prato,TRICICLAZOLO,0.0
Prato,TRIFLURALIN,0.0
Prato,ZOXAMIDE,0.0
Ragusa,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.09
Ragusa,"2,4-DICLOROFENOSSIACETICO ACIDO",0.02
Ragusa,ACEFATE,0.0
Ragusa,ACETAMIPRID,0.02
Ragusa,ACLONIFEN,0.0
Ragusa,ACRINATRINA,0.0
Ragusa,ALACLOR,0.0
Ragusa,ALDICARB,0.0
Ragusa,ALDICARBSULFONE,0.0
Ragusa,ALDICARBSULFOSSIDO,0.0
Ragusa,ALFACIPERMETRINA,0.0
Ragusa,AMETRINA,0.0
Ragusa,AMIDOSULFURON,0.0
Ragusa,AMITRAZ,0.0
Ragusa,AMPA,2.06
Ragusa,ASULAME,0.0
Ragusa,ATRAZINA,0.0
Ragusa,ATRAZINA DESETIL,0.0
Ragusa,ATRAZINA DESISOPROPIL,0.0
Ragusa,AZINFOS-ETILE,0.0
Ragusa,AZINFOS-METILE,0.0
Ragusa,AZOSSISTROBINA,0.0289999999999999
Ragusa,BENALAXIL,0.0
Ragusa,BENFURACARB,0.0
Ragusa,BENOMIL,0.0
Ragusa,BENTAZONE,0.0069999999999999
Ragusa,BIFENOX,0.0
Ragusa,BOSCALID,0.018
Ragusa,BROMACILE,0.0
Ragusa,BROMOPROPILATO,0.0
Ragusa,BROMOXINIL-FENOLO,0.0
Ragusa,BUPIRIMATE,0.0
Ragusa,BUPROFEZIN,0.0
Ragusa,CADUSAFOS,0.0
Ragusa,CAPTANO,0.0
Ragusa,CARBARIL,0.0
Ragusa,CARBENDAZIM,0.04
Ragusa,CARBOFURAN,0.0
Ragusa,CHINOSSIFEN,0.0
Ragusa,CIAZOFAMID,0.0
Ragusa,CIBUTRINA,0.0
Ragusa,CIMOXANIL,0.0
Ragusa,CIPERMETRINA,0.0
Ragusa,CIPERMETRINA beta,0.0
Ragusa,CIPERMETRINA theta,0.0
Ragusa,CIPERMETRINA zeta,0.0
Ragusa,CIPROCONAZOLO,0.0
Ragusa,CIPRODINIL,0.0
Ragusa,CIROMAZINA,0.0
Ragusa,"CIS-1,3-DICHLOROPROPENE",0.0
Ragusa,CLODINAFOP-PROPARGIL,0.0
Ragusa,CLOMAZONE,0.0
Ragusa,CLOPYRALID,0.0
Ragusa,CLORANTRANILIPROLO,0.008
Ragusa,CLORDANO-alfa,0.0
Ragusa,CLORFENVINFOS,0.0
Ragusa,CLORIDAZON,0.0
Ragusa,CLOROTALONIL,0.0
