Comune,Codice stazione,Sostanza,Conc_max
giarratana,IT19RW08204,"DDE, op",0.001
ragusa,IT19RW08211,CARBENDAZIM,0.004
ragusa,IT19RW08211,METOSSIFENOZIDE,0.012
ragusa,IT19RW08211,BOSCALID,0.004
ragusa,IT19RW08211,CLORANTRANILIPROLO,0.006
ragusa,IT19RW08211,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.046
ragusa,IT19RW08211,IMIDACLOPRID,0.01
ragusa,IT19RW08211,AMPA,0.05
ragusa,IT19RW08211,BENTAZONE,0.0069999999999999
caccamo,IT19LW03349,MCPA,0.07
caccamo,IT19LW03349,"2,4-DICLOROFENOSSIACETICO ACIDO",0.1119999999999999
caccamo,IT19LW03349,BENTAZONE,0.0069999999999999
caccamo,IT19LW03349,TERBUTRINA,0.001
caccamo,IT19LW03349,IMIDACLOPRID,0.287
piana degli albanesi,IT19LW03736,METOSSIFENOZIDE,0.021
piana degli albanesi,IT19LW03736,"2,4-DICLOROFENOSSIACETICO ACIDO",0.039
piana degli albanesi,IT19LW03736,MCPA,0.02
piana degli albanesi,IT19LW03736,TRANS-CHLORDANE,0.001
piana degli albanesi,IT19LW03736,GLIFOSATE,0.04
piana degli albanesi,IT19LW03736,METALAXIL,0.005
piana degli albanesi,IT19LW03736,AMPA,0.02
partinico,IT19LW04343,"2,4-DICLOROFENOSSIACETICO ACIDO",0.034
partinico,IT19LW04343,MCPA,0.01
partinico,IT19LW04343,MICLOBUTANIL,0.006
partinico,IT19LW04343,METALAXIL,0.023
partinico,IT19LW04343,AMPA,0.04
partinico,IT19LW04343,PICLORAM,0.005
partinico,IT19LW04343,IMIDACLOPRID,0.1009999999999999
partinico,IT19LW04343,TEBUCONAZOLO,0.001
partinico,IT19LW04343,DIURON,0.001
monreale,IT19LW04343A,METALAXIL,0.018
monreale,IT19LW04343A,AMPA,1.08
monreale,IT19LW04343A,TEBUCONAZOLO,0.0069999999999999
monreale,IT19LW04343A,CARBENDAZIM,0.005
monreale,IT19LW04343A,"2,4-DICLOROFENOSSIACETICO ACIDO",0.054
monreale,IT19LW04343A,BENTAZONE,0.0069999999999999
monreale,IT19LW04343A,PICLORAM,0.006
monreale,IT19LW04343A,MCPA,0.02
monreale,IT19LW04343A,METOSSIFENOZIDE,0.005
monreale,IT19LW04343A,GLIFOSATE,0.22
monreale,IT19LW04343A,DIURON,0.004
monreale,IT19LW04343A,ESACLOROBENZENE,0.0009
monreale,IT19LW04343A,MICLOBUTANIL,0.005
monreale,IT19LW04343A,IMIDACLOPRID,0.012
monreale,IT19LW04343A,PENCONAZOLO,0.008
monreale,IT19LW04343A,METSULFURON-METILE,0.005
monreale,IT19LW04343A,DIMETOATO,0.001
monreale,IT19LW04343A,BOSCALID,0.006
monreale,IT19LW04343A,FLONICAMID,0.015
monreale,IT19LW04343A,TIABENDAZOLO,0.002
monreale,IT19LW04343A,TRANS-CHLORDANE,0.001
monreale,IT19LW04343A,CLORANTRANILIPROLO,0.006
monreale,IT19LW04343A,ISOPROTURON,0.0069999999999999
monreale,IT19LW04343A,"DDE, op",0.001
piana degli albanesi,IT19LW0572,"2,4-DICLOROFENOSSIACETICO ACIDO",0.096
piana degli albanesi,IT19LW0572,METALAXIL,0.005
piana degli albanesi,IT19LW0572,BENTAZONE,0.017
piana degli albanesi,IT19LW0572,MESOSULFURON-METILE,0.0069999999999999
piana degli albanesi,IT19LW0572,CARBENDAZIM,0.004
piana degli albanesi,IT19LW0572,PICLORAM,0.017
piana degli albanesi,IT19LW0572,TEBUCONAZOLO,0.002
piana degli albanesi,IT19LW0572,IMIDACLOPRID,0.1639999999999999
piana degli albanesi,IT19LW0572,METSULFURON-METILE,0.005
piana degli albanesi,IT19LW0572,DIMETOATO,0.001
castronuovo di sicilia,IT19LW06113,IMIDACLOPRID,0.115
castronuovo di sicilia,IT19LW06113,"2,4-DICLOROFENOSSIACETICO ACIDO",0.009
castronuovo di sicilia,IT19LW06113,TEBUCONAZOLO,0.003
castronuovo di sicilia,IT19LW06335,"2,4-DICLOROFENOSSIACETICO ACIDO",0.04
niscemi,IT19LW07721,"2,4-DICLOROFENOSSIACETICO ACIDO",0.05
prizzi,IT19LW06114,MCPA,0.017
prizzi,IT19LW06114,"2,4-DICLOROFENOSSIACETICO ACIDO",0.024
prizzi,IT19LW06114,TIABENDAZOLO,0.002
prizzi,IT19LW06114,TRIBENURON-METILE,0.006
prizzi,IT19LW06114,IMIDACLOPRID,0.1119999999999999
niscemi,IT19LW07721,TEBUCONAZOLO,0.004
bivona,IT19LW06210,"2,4-DICLOROFENOSSIACETICO ACIDO",0.01
bivona,IT19LW06210,DICLORVOS,0.00018
bivona,IT19LW06210,IMIDACLOPRID,0.002
bivona,IT19LW06210,TEBUCONAZOLO,0.009
bivona,IT19LW06210,AMPA,0.03
niscemi,IT19LW07721,DICLORVOS,0.00018
niscemi,IT19LW07721,METALAXIL,0.005
niscemi,IT19LW07721,DIURON,0.004
niscemi,IT19LW07721,MCPA,0.01
niscemi,IT19LW07721,MICLOBUTANIL,0.0069999999999999
niscemi,IT19LW07721,ACETAMIPRID,0.004
niscemi,IT19LW07721,CARBENDAZIM,0.004
niscemi,IT19LW07721,IMIDACLOPRID,0.002
niscemi,IT19LW07721,METAMIDOFOS,0.001
gela,IT19LW07822,METAZACLOR,0.005
gela,IT19LW07822,METIOCARB,0.005
ragusa,IT19LW08244A,AMPA,0.04
gela,IT19LW07822,TIACLOPRID,0.005
gela,IT19LW07822,METAMIDOFOS,0.008
gela,IT19LW07822,SPIROXAMINA,0.008
gela,IT19LW07822,FLUAZIFOP-P-BUTILE,0.005
licodia eubea,IT19LW07824,GLIFOSATE,0.32
licodia eubea,IT19LW07824,"2,4-DICLOROFENOSSIACETICO ACIDO",0.03
licodia eubea,IT19LW07824,AMPA,0.09
licodia eubea,IT19LW07824,DICLORVOS,0.00018
licodia eubea,IT19LW07824,DIURON,0.004
licodia eubea,IT19LW07824,IMIDACLOPRID,0.002
licodia eubea,IT19LW07824,PROPICONAZOLO,0.006
licodia eubea,IT19LW07824,MCPA,0.01
ragusa,IT19LW08244A,"2,4-DICLOROFENOSSIACETICO ACIDO",0.02
ragusa,IT19LW08244A,DICLORVOS,0.00018
ragusa,IT19LW08244A,DIURON,0.005
ragusa,IT19LW08244A,ISOPROTURON,0.0069999999999999
ragusa,IT19LW08244A,IMIDACLOPRID,0.002
troina,IT19LW09411,DICLORVOS,0.00018
troina,IT19LW09411,CLORDANO-alfa,0.001
troina,IT19LW09411,"DDE, op",0.0006
enna,IT19LW190948,TEBUCONAZOLO,0.005
enna,IT19LW190948,"DDE, op",0.0006
enna,IT19LW190948,AMPA,0.03
enna,IT19LW190948,PENCONAZOLO,0.008
enna,IT19LW190948,BENTAZONE,0.008
enna,IT19LW190948,ACETAMIPRID,0.004
enna,IT19LW190948,MCPA,0.024
enna,IT19LW190948,ISOPROTURON,0.021
enna,IT19LW190948,"2,4-DICLOROFENOSSIACETICO ACIDO",0.06
sant'agata di militello,IT19RW01801,AMPA,0.39
sant'agata di militello,IT19RW01801,PENCONAZOLO,0.008
sant'agata di militello,IT19RW01801,BOSCALID,0.011
sant'agata di militello,IT19RW01801,MICLOBUTANIL,0.011
sant'agata di militello,IT19RW01801,CARBENDAZIM,0.004
sant'agata di militello,IT19RW01801,IMIDACLOPRID,0.008
sant'agata di militello,IT19RW01801,GLIFOSATE,0.01
sant'agata di militello,IT19RW01801,TEBUCONAZOLO,0.001
sant'agata di militello,IT19RW01801,"DDE, op",0.0006
palermo,IT19RW03902,AMPA,1.5
palermo,IT19RW03902,GLIFOSATE,7.8
palermo,IT19RW03902,IMIDACLOPRID,0.087
palermo,IT19RW03902,DIURON,0.01
palermo,IT19RW03902,TERBUTRINA,0.0069999999999999
palermo,IT19RW03902,CARBENDAZIM,0.0139999999999999
palermo,IT19RW03902,TIABENDAZOLO,0.002
palermo,IT19RW03902,TEBUCONAZOLO,0.005
palermo,IT19RW03902,ACETAMIPRID,0.004
palermo,IT19RW03902,"2,4-DICLOROFENOSSIACETICO ACIDO",0.06
palermo,IT19RW03902,MCPA,0.024
palermo,IT19RW03902,BENTAZONE,0.008
palermo,IT19RW03902,FENHEXAMID,0.005
palermo,IT19RW03902,METOSSIFENOZIDE,0.005
palermo,IT19RW03902,CLORANTRANILIPROLO,0.005
palermo,IT19RW03902,PROMETRINA,0.001
palermo,IT19RW03902,MICLOBUTANIL,0.006
palermo,IT19RW03902,METALAXIL,0.013
palermo,IT19RW03902,PENCONAZOLO,0.008
palermo,IT19RW03902,DIMETOATO,0.009
palermo,IT19RW03902,BOSCALID,0.002
monreale,IT19RW04301,IMIDACLOPRID,0.132
monreale,IT19RW04301,GLIFOSATE,0.4
monreale,IT19RW04301,AMPA,2.98
monreale,IT19RW04301,DIURON,0.054
monreale,IT19RW04301,CARBENDAZIM,0.05
monreale,IT19RW04301,TEBUCONAZOLO,0.016
monreale,IT19RW04301,DIMETOATO,0.037
monreale,IT19RW04301,TERBUTRINA,0.021
monreale,IT19RW04301,PENCONAZOLO,0.011
monreale,IT19RW04301,MICLOBUTANIL,0.008
monreale,IT19RW04301,METALAXIL,0.022
monreale,IT19RW04301,"2,4-DICLOROFENOSSIACETICO ACIDO",0.013
monreale,IT19RW04301,TIABENDAZOLO,0.002
monreale,IT19RW04301,ESACLOROBENZENE,0.0006
monreale,IT19RW04301,CLORANTRANILIPROLO,0.005
monreale,IT19RW04301,MCPA,0.02
monreale,IT19RW04301,AZOSSISTROBINA,0.005
monreale,IT19RW04301,BENALAXIL,0.005
monreale,IT19RW04301,PROPICONAZOLO,0.0069999999999999
monreale,IT19RW04302,IMIDACLOPRID,0.17
monreale,IT19RW04302,AMPA,2.5
monreale,IT19RW04302,METALAXIL,0.057
monreale,IT19RW04302,GLIFOSATE,0.7
monreale,IT19RW04302,CARBENDAZIM,0.012
monreale,IT19RW04302,MICLOBUTANIL,0.03
monreale,IT19RW04302,BOSCALID,0.018
monreale,IT19RW04302,TEBUCONAZOLO,0.019
monreale,IT19RW04302,DIMETOATO,0.148
monreale,IT19RW04302,PENCONAZOLO,0.018
monreale,IT19RW04302,DIURON,0.017
monreale,IT19RW04302,ACETAMIPRID,0.004
monreale,IT19RW04302,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0969999999999999
monreale,IT19RW04302,TIABENDAZOLO,0.002
monreale,IT19RW04302,PROPICONAZOLO,0.004
monreale,IT19RW04302,METOSSIFENOZIDE,0.005
monreale,IT19RW04302,TETRACONAZOLO,0.01
monreale,IT19RW04302,BENTAZONE,0.0069999999999999
monreale,IT19RW04302,PROPAMOCARB,0.002
monreale,IT19RW04302,TERBUTRINA,0.003
monreale,IT19RW04302,PIRIMICARB,0.006
monreale,IT19RW04302,FENHEXAMID,0.005
monreale,IT19RW04302,ATRAZINA DESETIL,0.005
monreale,IT19RW04302,CLORANTRANILIPROLO,0.0069999999999999
monreale,IT19RW04302,ESACLOROBENZENE,0.0006
monreale,IT19RW04302,PICLORAM,0.008
monreale,IT19RW04302,ZOXAMIDE,0.005
monreale,IT19RW04302,ETOFUMESATE,0.08
monreale,IT19RW04302,MECOPROP,0.04
monreale,IT19RW04302,AZOSSISTROBINA,0.005
monreale,IT19RW04302,BENALAXIL,0.005
monreale,IT19RW04302,METAMITRON,0.012
monreale,IT19RW04302,BUPIRIMATE,0.003
partinico,IT19RW04303,METALAXIL,0.011
partinico,IT19RW04303,"2,4-DICLOROFENOSSIACETICO ACIDO",0.023
partinico,IT19RW04303,AMPA,0.04
partinico,IT19RW04303,MICLOBUTANIL,0.0069999999999999
partinico,IT19RW04303,BENTAZONE,0.009
partinico,IT19RW04303,TEBUCONAZOLO,0.006
partinico,IT19RW04303,IMIDACLOPRID,0.245
partinico,IT19RW04303,MCPA,0.01
partinico,IT19RW04303,PICLORAM,0.008
partinico,IT19RW04303,GLIFOSATE,0.01
partinico,IT19RW04303,DICLORVOS,0.00018
partinico,IT19RW04303,PENCONAZOLO,0.008
partinico,IT19RW04303,ATRAZINA DESETIL,0.018
partinico,IT19RW04303,BOSCALID,0.003
partinico,IT19RW04303,METOSSIFENOZIDE,0.005
partinico,IT19RW04303,"DDE, op",0.0006
partinico,IT19RW04303,METAMITRON,0.083
partinico,IT19RW04303,CARBENDAZIM,0.004
partinico,IT19RW04303,CLORANTRANILIPROLO,0.005
agrigento,IT19RW06802,PENCONAZOLO,0.019
agrigento,IT19RW06802,METALAXIL,0.008
agrigento,IT19RW06802,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0139999999999999
agrigento,IT19RW06802,GLIFOSATE,0.48
agrigento,IT19RW06802,TEBUCONAZOLO,0.013
agrigento,IT19RW06802,MICLOBUTANIL,0.016
agrigento,IT19RW06802,METOSSIFENOZIDE,0.005
agrigento,IT19RW06802,BOSCALID,0.011
agrigento,IT19RW06802,ACETAMIPRID,0.004
agrigento,IT19RW06802,PROPAMOCARB,0.002
agrigento,IT19RW06802,TIABENDAZOLO,0.002
agrigento,IT19RW06802,MCPA,0.012
agrigento,IT19RW06802,TERBUTRINA,0.005
agrigento,IT19RW06802,BENTAZONE,0.0069999999999999
agrigento,IT19RW06802,FENHEXAMID,0.005
agrigento,IT19RW06802,MECOPROP,0.14
agrigento,IT19RW06802,TRANS-CHLORDANE,0.001
agrigento,IT19RW06802,CLORANTRANILIPROLO,0.05
agrigento,IT19RW06802,ISOPROTURON,0.0069999999999999
agrigento,IT19RW06802,PARATION-METILE,0.011
agrigento,IT19RW06802,PIRIMICARB,0.006
agrigento,IT19RW06802,TIAMETOXAM,0.0009
palma di montechiaro,IT19RW07001,AZOSSISTROBINA,0.005
palma di montechiaro,IT19RW07001,FENHEXAMID,0.08
palma di montechiaro,IT19RW07001,BUPIRIMATE,0.002
palma di montechiaro,IT19RW07001,FLONICAMID,0.015
palma di montechiaro,IT19RW07001,TIAMETOXAM,0.009
palma di montechiaro,IT19RW07001,CIPROCONAZOLO,0.05
palma di montechiaro,IT19RW07001,TIACLOPRID,0.005
palma di montechiaro,IT19RW07001,PIRIMICARB,0.013
palma di montechiaro,IT19RW07001,TIABENDAZOLO,0.002
palma di montechiaro,IT19RW07001,PIRIMETANIL,0.01
palma di montechiaro,IT19RW07001,FURALAXIL,0.002
palma di montechiaro,IT19RW07001,SPIROXAMINA,0.008
palma di montechiaro,IT19RW07001,CIPRODINIL,0.009
palma di montechiaro,IT19RW07001,MECOPROP,0.12
palma di montechiaro,IT19RW07001,FLUDIOXONIL,0.01
palma di montechiaro,IT19RW07001,1-ACIDO NAFTILACETICO,0.011
palma di montechiaro,IT19RW07001,TIOPHANATE-METHYL,0.005
licata,IT19RW07212,PENCONAZOLO,0.08
licata,IT19RW07212,TIAMETOXAM,0.009
licata,IT19RW07212,MCPA,0.01
licata,IT19RW07212,ACETAMIPRID,0.02
licata,IT19RW07212,MICLOBUTANIL,0.005
licata,IT19RW07212,TERBUTRINA,0.011
licata,IT19RW07212,DICLORVOS,0.00018
licata,IT19RW07212,DIMETOATO,0.001
licata,IT19RW07212,TRANS-CHLORDANE,0.001
licata,IT19RW07212,CLORDANO-alfa,0.001
licata,IT19RW07212,CLORANTRANILIPROLO,0.05
licata,IT19RW07212,BROMACILE,0.01
licata,IT19RW07212,PICLORAM,0.006
licata,IT19RW07212,BOSCALID,0.002
petralia sottana,IT19RW07215A,DICLORVOS,0.00018
petralia sottana,IT19RW07215A,"DDD, op",0.0006
petralia sottana,IT19RW07215A,"DDE, op",0.0006
petralia sottana,IT19RW07215A,IMIDACLOPRID,0.221
comiso,IT19RW08002,CUMAFOS,0.002
comiso,IT19RW08002,TEBUCONAZOLO,0.011
comiso,IT19RW08002,CARBENDAZIM,0.04
comiso,IT19RW08002,IMIDACLOPRID,0.6829999999999999
comiso,IT19RW08002,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.09
comiso,IT19RW08002,DIURON,0.064
comiso,IT19RW08002,AMPA,2.06
comiso,IT19RW08002,GLIFOSATE,0.24
comiso,IT19RW08002,ACETAMIPRID,0.009
comiso,IT19RW08002,METOSSIFENOZIDE,0.02
comiso,IT19RW08002,PROPAMOCARB,0.016
comiso,IT19RW08002,METALAXIL,0.005
comiso,IT19RW08002,AZOSSISTROBINA,0.0289999999999999
sillano giuncugnano,IT09S1129#POT-114,ATRAZINA DESISOPROPIL,0.0069999999999999
buti,IT09S1116#POT-094,GLIFOSATE,0.019
buti,IT09S1116#POT-094,AMPA,0.037
buti,IT09S1116#POT-094,"2,4-DICLOROFENOSSIACETICO ACIDO",0.032
santa luce,IT09S1039#POT-001,AMPA,0.011
pistoia,IT09S1046#MAS-991 POT-010,AMPA,0.0069999999999999
pistoia,IT09S1047#MAS-992 POT-011,AMPA,0.042
pistoia,IT09S1047#MAS-992 POT-011,GLIFOSATE,0.0069999999999999
pistoia,IT09S1047#MAS-992 POT-011,DIMETOMORF,0.0069999999999999
pistoia,IT09S1048#POT-012,AMPA,0.07
pistoia,IT09S1048#POT-012,GLIFOSATE,0.009
pistoia,IT09S1048#POT-012,DIMETOATO,0.018
pistoia,IT09S1048#POT-012,TEBUCONAZOLO,0.015
pistoia,IT09S1048#POT-012,ISOXABEN,0.039
pistoia,IT09S1048#POT-012,ACETAMIPRID,0.09
pistoia,IT09S1048#POT-012,PENCONAZOLO,0.03
pistoia,IT09S1048#POT-012,LENACIL,0.009
pistoia,IT09S1048#POT-012,BOSCALID,0.073
pistoia,IT09S1048#POT-012,TEBUFENOZIDE,0.019
pistoia,IT09S1048#POT-012,FLUOPICOLIDE,0.0069999999999999
pistoia,IT09S1048#POT-012,DIURON,0.006
pistoia,IT09S1048#POT-012,IMIDACLOPRID,0.051
quarrata,IT09S1053#MAS-616 POT-018,AMPA,0.053
quarrata,IT09S1053#MAS-616 POT-018,GLIFOSATE,0.018
quarrata,IT09S1053#MAS-616 POT-018,IMIDACLOPRID,0.023
quarrata,IT09S1053#MAS-616 POT-018,DIMETOMORF,0.011
quarrata,IT09S1053#MAS-616 POT-018,DIMETOATO,0.01
quarrata,IT09S1053#MAS-616 POT-018,METALAXIL-M,0.04
quarrata,IT09S1053#MAS-616 POT-018,ACETAMIPRID,0.0069999999999999
quarrata,IT09S1053#MAS-616 POT-018,TEBUCONAZOLO,0.006
quarrata,IT09S1054#MAS-617 POT-019,AMPA,0.05
quarrata,IT09S1054#MAS-617 POT-019,FLUOPICOLIDE,0.025
quarrata,IT09S1054#MAS-617 POT-019,DIMETOMORF,0.052
quarrata,IT09S1054#MAS-617 POT-019,AZOSSISTROBINA,0.01
quarrata,IT09S1054#MAS-617 POT-019,TETRACONAZOLO,0.0139999999999999
quarrata,IT09S1054#MAS-617 POT-019,IMIDACLOPRID,0.012
quarrata,IT09S1054#MAS-617 POT-019,METALAXIL-M,0.065
quarrata,IT09S1054#MAS-617 POT-019,GLIFOSATE,0.036
quarrata,IT09S1054#MAS-617 POT-019,TEBUCONAZOLO,0.009
quarrata,IT09S1054#MAS-617 POT-019,METOSSIFENOZIDE,0.03
quarrata,IT09S1054#MAS-617 POT-019,ATRAZINA DESETIL,0.008
quarrata,IT09S1054#MAS-617 POT-019,ACETAMIPRID,0.0069999999999999
agliana,IT09S1055#POT-020,S-METOLACLOR,0.012
fiesole,IT09S1061#MAS-606 POT-027,IMIDACLOPRID,0.091
fiesole,IT09S1061#MAS-606 POT-027,AMPA,0.009
fiesole,IT09S1061#MAS-606 POT-027,ATRAZINA DESISOPROPIL,0.008
fiesole,IT09S1061#MAS-606 POT-027,ATRAZINA DESETIL,0.005
fiesole,IT09S1061#MAS-606 POT-027,TEBUCONAZOLO,0.006
fiesole,IT09S1061#MAS-606 POT-027,CARBENDAZIM,0.005
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,IMIDACLOPRID,0.017
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,BOSCALID,0.078
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,METOSSIFENOZIDE,0.013
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,AMPA,0.01
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,CLOTHIANIDIN,0.008
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,ATRAZINA DESISOPROPIL,0.011
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,DIMETOMORF,0.042
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,FENHEXAMID,0.006
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,SPIROTETRAMMATO,0.008
figline e incisa valdarno,IT09S1077#MAS-971 POT-047,FLUOPICOLIDE,0.005
reggello,IT09S1078#MAS-922 POT-048 VTP-041,IMIDACLOPRID,0.355
reggello,IT09S1078#MAS-922 POT-048 VTP-041,AMPA,0.425
reggello,IT09S1078#MAS-922 POT-048 VTP-041,ATRAZINA DESISOPROPIL,0.0069999999999999
reggello,IT09S1078#MAS-922 POT-048 VTP-041,"2,4-DICLOROFENOSSIACETICO ACIDO",0.054
reggello,IT09S1078#MAS-922 POT-048 VTP-041,OXADIAZON,0.006
prato,IT09S1092#POT-063,IMIDACLOPRID,0.0139999999999999
prato,IT09S1092#POT-063,GLIFOSATE,0.008
prato,IT09S1092#POT-063,AMPA,0.019
montemurlo,IT09S1096#POT-067,ATRAZINA DESISOPROPIL,0.009
montemurlo,IT09S1096#POT-067,AMPA,0.016
montemurlo,IT09S1096#POT-067,GLIFOSATE,0.011
montemurlo,IT09S1097#POT-068,IMIDACLOPRID,0.009
montemurlo,IT09S1097#POT-068,AMPA,0.04
montemurlo,IT09S1097#POT-068,CARBENDAZIM,0.009
montemurlo,IT09S1097#POT-068,GLIFOSATE,0.021
montemurlo,IT09S1097#POT-068,PROPICONAZOLO,0.012
montaione,IT09S1106#MAS-612 POT-079,METALAXIL-M,0.006
montaione,IT09S1106#MAS-612 POT-079,TEBUCONAZOLO,0.006
barberino tavarnelle,IT09S1110#MAS-602 POT-084,FLUOPICOLIDE,0.067
barberino tavarnelle,IT09S1110#MAS-602 POT-084,METOSSIFENOZIDE,0.011
barberino tavarnelle,IT09S1110#MAS-602 POT-084,CARBENDAZIM,0.009
barberino tavarnelle,IT09S1110#MAS-602 POT-084,TETRACONAZOLO,0.008
barberino tavarnelle,IT09S1110#MAS-602 POT-084,DIMETOMORF,0.0409999999999999
barberino tavarnelle,IT09S1110#MAS-602 POT-084,TEBUCONAZOLO,0.01
barberino tavarnelle,IT09S1110#MAS-602 POT-084,IMIDACLOPRID,0.008
barberino tavarnelle,IT09S1111#MAS-609 POT-085,DIMETOMORF,0.013
barberino tavarnelle,IT09S1111#MAS-609 POT-085,FLUOPICOLIDE,0.043
barberino tavarnelle,IT09S1111#MAS-609 POT-085,IMIDACLOPRID,0.009
barberino tavarnelle,IT09S1111#MAS-609 POT-085,ATRAZINA DESETIL,0.013
barberino tavarnelle,IT09S1111#MAS-609 POT-085,CARBENDAZIM,0.009
barberino tavarnelle,IT09S1111#MAS-609 POT-085,TEBUCONAZOLO,0.01
barberino tavarnelle,IT09S1111#MAS-609 POT-085,ACETAMIPRID,0.008
barberino tavarnelle,IT09S1111#MAS-609 POT-085,CLORANTRANILIPROLO,0.0069999999999999
barberino tavarnelle,IT09S1111#MAS-609 POT-085,PROPICONAZOLO,0.005
barberino tavarnelle,IT09S1111#MAS-609 POT-085,BENALAXIL,0.008
calci,IT09S1112#POT-089,GLIFOSATE,0.011
calci,IT09S1112#POT-089,AMPA,0.057
calci,IT09S1112#POT-089,ATRAZINA DESISOPROPIL,0.0069999999999999
calci,IT09S1113#POT-090,AMPA,0.023
calci,IT09S1113#POT-090,GLIFOSATE,0.013
calci,IT09S1114#POT-091,AMPA,0.018
calci,IT09S1114#POT-091,GLIFOSATE,0.011
calci,IT09S1115#POT-092,AMPA,0.075
calci,IT09S1115#POT-092,GLIFOSATE,0.011
buti,IT09S1117#POT-095,AMPA,0.064
buti,IT09S1117#POT-095,GLIFOSATE,0.039
buti,IT09S1118#POT-096,AMPA,0.023
buti,IT09S1118#POT-096,GLIFOSATE,0.016
buti,IT09S1118#POT-096,IMIDACLOPRID,0.044
buti,IT09S1118#POT-096,ATRAZINA DESETIL,0.005
buti,IT09S1118#POT-096,OXADIAZON,0.0069999999999999
poggibonsi,IT09S1119#POT-098,BOSCALID,0.025
poggibonsi,IT09S1119#POT-098,FLUOPICOLIDE,0.037
poggibonsi,IT09S1119#POT-098,TETRACONAZOLO,0.011
poggibonsi,IT09S1119#POT-098,METOSSIFENOZIDE,0.0139999999999999
poggibonsi,IT09S1119#POT-098,AMPA,0.175
poggibonsi,IT09S1119#POT-098,GLIFOSATE,0.048
poggibonsi,IT09S1119#POT-098,IMIDACLOPRID,0.011
poggibonsi,IT09S1119#POT-098,TEBUCONAZOLO,0.012
poggibonsi,IT09S1119#POT-098,CLORANTRANILIPROLO,0.012
poggibonsi,IT09S1119#POT-098,TEBUFENOZIDE,0.009
poggibonsi,IT09S1119#POT-098,DIMETOMORF,0.012
poggibonsi,IT09S1120#POT-099,BOSCALID,0.012
poggibonsi,IT09S1120#POT-099,METOSSIFENOZIDE,0.01
poggibonsi,IT09S1120#POT-099,AMPA,0.034
bagnone,IT09S1124#MAS-966 POT-106,ATRAZINA DESISOPROPIL,0.01
bagnone,IT09S1124#MAS-966 POT-106,DIURON,0.0069999999999999
bagnone,IT09S1124#MAS-966 POT-106,LENACIL,0.009
bagnone,IT09S1125#POT-107,ATRAZINA DESISOPROPIL,0.017
pontremoli,IT09S1126#POT-108,AMPA,0.5920000000000001
pontremoli,IT09S1126#POT-108,IMIDACLOPRID,0.009
pontremoli,IT09S1126#POT-108,GLIFOSATE,0.115
fosdinovo,IT09S1127#POT-109,AMPA,0.373
fosdinovo,IT09S1127#POT-109,GLIFOSATE,0.212
fosdinovo,IT09S1127#POT-109,AZOSSISTROBINA,0.0279999999999999
subbiano,IT09S1134#POT-121,GLIFOSATE,0.027
subbiano,IT09S1134#POT-121,IMIDACLOPRID,0.01
subbiano,IT09S1134#POT-121,AMPA,0.063
subbiano,IT09S1134#POT-121,"2,4-DICLOROFENOSSIACETICO ACIDO",0.008
subbiano,IT09S1134#POT-121,CARBENDAZIM,0.005
follonica,IT09S1148#MAS-600 POT-131,AMPA,0.1939999999999999
pistoia,IT09S1149#MAS-842 POT-132,AMPA,0.172
pistoia,IT09S1149#MAS-842 POT-132,GLIFOSATE,0.011
pistoia,IT09S1149#MAS-842 POT-132,IMIDACLOPRID,0.015
pistoia,IT09S1149#MAS-842 POT-132,ATRAZINA DESETIL,0.013
pistoia,IT09S1149#MAS-842 POT-132,CARBENDAZIM,0.005
montale,IT09S1152#POT-134,METALAXIL-M,0.0069999999999999
cavriglia,IT09S1158#MAS-613 POT-139,AMPA,0.017
cavriglia,IT09S1158#MAS-613 POT-139,DIMETOMORF,0.011
cavriglia,IT09S1158#MAS-613 POT-139,GLIFOSATE,0.008
cavriglia,IT09S1158#MAS-613 POT-139,CARBENDAZIM,0.009
cavriglia,IT09S1158#MAS-613 POT-139,METALAXIL-M,0.023
viareggio,IT09S1176#MAS-014,CIBUTRINA,0.008
viareggio,IT09S1176#MAS-014,DIURON,0.018
viareggio,IT09S1176#MAS-014,PROPICONAZOLO,0.0069999999999999
viareggio,IT09S1176#MAS-014,BOSCALID,0.009
viareggio,IT09S1176#MAS-014,IMIDACLOPRID,0.046
viareggio,IT09S1176#MAS-014,METALAXIL-M,0.012
viareggio,IT09S1176#MAS-014,SIMAZINA,0.006
viareggio,IT09S1176#MAS-014,ISOPROTURON,0.009
viareggio,IT09S1176#MAS-014,CARBENDAZIM,0.011
viareggio,IT09S1176#MAS-014,CLORPIRIFOS,0.01
viareggio,IT09S1176#MAS-014,TEBUCONAZOLO,0.006
